EventID,PolicyType,ATLAS_Latency_ms,Kunerva_Latency_ms,kubeFlower_Latency_ms,Timestamp,SystemLoad,Concurrent_Requests
9040,Simple,13,14,18,2024-11-01T02:30:40,30%,5
9041,Dynamic,56,84,87,2024-11-01T02:30:41,57%,29
9042,Simple,12,16,19,2024-11-01T02:30:42,31%,18
9043,Complex,49,74,81,2024-11-01T02:30:43,36%,29
9044,Simple,12,15,17,2024-11-01T02:30:44,30%,11
9045,Simple,13,14,17,2024-11-01T02:30:45,43%,6
9046,Complex,44,69,68,2024-11-01T02:30:46,36%,30
9047,Medium,26,38,41,2024-11-01T02:30:47,39%,14
9048,Simple,12,16,18,2024-11-01T02:30:48,48%,26
9049,Complex,44,72,79,2024-11-01T02:30:49,67%,17
9050,Simple,13,16,17,2024-11-01T02:30:50,43%,13
9051,Simple,13,15,16,2024-11-01T02:30:51,56%,20
9052,Complex,43,71,77,2024-11-01T02:30:52,58%,5
9053,Simple,13,14,19,2024-11-01T02:30:53,72%,24
9054,Medium,26,36,41,2024-11-01T02:30:54,60%,7
9055,Simple,13,14,18,2024-11-01T02:30:55,70%,14
9056,Medium,24,32,40,2024-11-01T02:30:56,52%,16
9057,Complex,47,68,76,2024-11-01T02:30:57,57%,7
9058,Simple,12,16,18,2024-11-01T02:30:58,37%,7
9059,Simple,13,14,17,2024-11-01T02:30:59,35%,12
9060,Simple,13,14,19,2024-11-01T02:31:00,39%,8
9061,Simple,12,16,19,2024-11-01T02:31:01,63%,25
9062,Complex,49,68,75,2024-11-01T02:31:02,30%,21
9063,Simple,12,16,19,2024-11-01T02:31:03,64%,28
9064,Medium,24,33,39,2024-11-01T02:31:04,26%,30
9065,Simple,12,16,18,2024-11-01T02:31:05,46%,13
9066,Complex,42,66,68,2024-11-01T02:31:06,33%,10
9067,Medium,27,32,46,2024-11-01T02:31:07,74%,15
9068,Simple,12,16,18,2024-11-01T02:31:08,66%,30
9069,Complex,41,62,70,2024-11-01T02:31:09,45%,22
9070,Simple,11,15,16,2024-11-01T02:31:10,57%,15
9071,Medium,25,32,45,2024-11-01T02:31:11,57%,29
9072,Simple,12,15,18,2024-11-01T02:31:12,60%,9
9073,Simple,11,15,17,2024-11-01T02:31:13,60%,11
9074,Simple,11,14,17,2024-11-01T02:31:14,25%,24
9075,Medium,23,38,39,2024-11-01T02:31:15,42%,7
9076,Complex,45,63,71,2024-11-01T02:31:16,55%,8
9077,Medium,24,34,44,2024-11-01T02:31:17,32%,24
9078,Dynamic,63,83,92,2024-11-01T02:31:18,25%,11
9079,Medium,27,32,40,2024-11-01T02:31:19,57%,16
9080,Medium,25,38,42,2024-11-01T02:31:20,38%,15
9081,Medium,27,34,41,2024-11-01T02:31:21,36%,29
9082,Medium,27,33,39,2024-11-01T02:31:22,70%,5
9083,Simple,13,15,20,2024-11-01T02:31:23,67%,8
9084,Simple,13,15,20,2024-11-01T02:31:24,74%,18
9085,Medium,23,36,45,2024-11-01T02:31:25,46%,22
9086,Complex,45,69,81,2024-11-01T02:31:26,57%,25
9087,Complex,46,73,75,2024-11-01T02:31:27,34%,7
9088,Complex,46,67,69,2024-11-01T02:31:28,54%,24
9089,Medium,24,35,41,2024-11-01T02:31:29,26%,27
9090,Medium,25,32,44,2024-11-01T02:31:30,31%,5
9091,Simple,13,15,17,2024-11-01T02:31:31,47%,27
9092,Simple,13,16,20,2024-11-01T02:31:32,48%,11
9093,Simple,11,15,20,2024-11-01T02:31:33,63%,17
9094,Medium,24,32,45,2024-11-01T02:31:34,68%,15
9095,Medium,27,32,46,2024-11-01T02:31:35,31%,21
9096,Dynamic,59,95,88,2024-11-01T02:31:36,62%,9
9097,Simple,11,16,17,2024-11-01T02:31:37,35%,10
9098,Simple,12,16,17,2024-11-01T02:31:38,31%,5
9099,Medium,27,37,41,2024-11-01T02:31:39,60%,16
9100,Simple,11,14,18,2024-11-01T02:31:40,74%,30
9101,Complex,41,62,73,2024-11-01T02:31:41,45%,20
9102,Medium,25,33,44,2024-11-01T02:31:42,29%,26
9103,Complex,48,65,75,2024-11-01T02:31:43,53%,9
9104,Complex,46,64,71,2024-11-01T02:31:44,72%,6
9105,Simple,13,14,19,2024-11-01T02:31:45,40%,8
9106,Complex,42,66,73,2024-11-01T02:31:46,38%,11
9107,Simple,12,16,17,2024-11-01T02:31:47,64%,15
9108,Simple,11,14,19,2024-11-01T02:31:48,71%,27
9109,Medium,24,32,41,2024-11-01T02:31:49,32%,10
9110,Simple,11,15,19,2024-11-01T02:31:50,35%,30
9111,Complex,46,69,73,2024-11-01T02:31:51,34%,25
9112,Simple,12,16,17,2024-11-01T02:31:52,40%,18
9113,Medium,27,34,40,2024-11-01T02:31:53,58%,13
9114,Simple,13,16,20,2024-11-01T02:31:54,39%,25
9115,Simple,11,15,18,2024-11-01T02:31:55,44%,23
9116,Simple,12,16,17,2024-11-01T02:31:56,74%,13
9117,Simple,13,15,17,2024-11-01T02:31:57,34%,20
9118,Complex,41,71,82,2024-11-01T02:31:58,68%,11
9119,Medium,23,33,40,2024-11-01T02:31:59,57%,14
9120,Medium,27,32,44,2024-11-01T02:32:00,73%,11
9121,Simple,13,16,17,2024-11-01T02:32:01,59%,30
9122,Simple,11,14,19,2024-11-01T02:32:02,63%,26
9123,Simple,13,15,19,2024-11-01T02:32:03,75%,15
9124,Medium,26,34,38,2024-11-01T02:32:04,28%,22
9125,Medium,24,34,44,2024-11-01T02:32:05,44%,19
9126,Simple,13,14,17,2024-11-01T02:32:06,71%,10
9127,Medium,23,38,45,2024-11-01T02:32:07,46%,28
9128,Medium,25,32,41,2024-11-01T02:32:08,51%,30
9129,Medium,24,32,40,2024-11-01T02:32:09,70%,23
9130,Simple,12,15,19,2024-11-01T02:32:10,66%,19
9131,Medium,25,36,41,2024-11-01T02:32:11,75%,17
9132,Complex,44,73,71,2024-11-01T02:32:12,37%,16
9133,Medium,25,35,43,2024-11-01T02:32:13,63%,15
9134,Simple,11,16,17,2024-11-01T02:32:14,69%,20
9135,Medium,26,38,42,2024-11-01T02:32:15,30%,14
9136,Simple,11,15,19,2024-11-01T02:32:16,65%,27
9137,Medium,23,32,41,2024-11-01T02:32:17,36%,27
9138,Complex,44,62,71,2024-11-01T02:32:18,48%,27
9139,Medium,23,37,45,2024-11-01T02:32:19,70%,5
9140,Complex,46,65,81,2024-11-01T02:32:20,34%,11
9141,Simple,11,14,18,2024-11-01T02:32:21,46%,9
9142,Simple,12,16,18,2024-11-01T02:32:22,58%,26
9143,Dynamic,58,95,104,2024-11-01T02:32:23,25%,5
9144,Dynamic,60,95,97,2024-11-01T02:32:24,68%,24
9145,Complex,43,61,68,2024-11-01T02:32:25,26%,11
9146,Simple,11,15,18,2024-11-01T02:32:26,57%,5
9147,Simple,12,16,17,2024-11-01T02:32:27,47%,14
9148,Complex,44,74,69,2024-11-01T02:32:28,54%,16
9149,Medium,24,35,41,2024-11-01T02:32:29,59%,11
9150,Simple,13,14,18,2024-11-01T02:32:30,25%,30
9151,Simple,13,15,18,2024-11-01T02:32:31,58%,8
9152,Dynamic,58,89,93,2024-11-01T02:32:32,28%,27
9153,Complex,44,62,78,2024-11-01T02:32:33,56%,23
9154,Simple,13,14,18,2024-11-01T02:32:34,52%,7
9155,Simple,12,16,19,2024-11-01T02:32:35,40%,6
9156,Medium,25,33,39,2024-11-01T02:32:36,46%,12
9157,Simple,12,14,18,2024-11-01T02:32:37,44%,13
9158,Medium,24,35,42,2024-11-01T02:32:38,33%,9
9159,Medium,26,33,42,2024-11-01T02:32:39,51%,29
9160,Simple,13,14,19,2024-11-01T02:32:40,58%,18
9161,Medium,25,37,39,2024-11-01T02:32:41,66%,23
9162,Simple,11,16,18,2024-11-01T02:32:42,42%,16
9163,Complex,47,72,75,2024-11-01T02:32:43,65%,15
9164,Complex,47,67,69,2024-11-01T02:32:44,34%,28
9165,Medium,27,37,40,2024-11-01T02:32:45,43%,25
9166,Simple,12,16,17,2024-11-01T02:32:46,51%,22
9167,Dynamic,57,90,98,2024-11-01T02:32:47,41%,9
9168,Simple,13,16,18,2024-11-01T02:32:48,64%,20
9169,Complex,47,63,73,2024-11-01T02:32:49,33%,30
9170,Complex,46,69,74,2024-11-01T02:32:50,65%,11
9171,Medium,24,32,45,2024-11-01T02:32:51,68%,26
9172,Simple,12,14,17,2024-11-01T02:32:52,73%,17
9173,Medium,26,37,39,2024-11-01T02:32:53,59%,15
9174,Simple,11,14,17,2024-11-01T02:32:54,55%,28
9175,Medium,23,34,41,2024-11-01T02:32:55,57%,28
9176,Simple,12,15,16,2024-11-01T02:32:56,41%,17
9177,Dynamic,54,94,99,2024-11-01T02:32:57,74%,25
9178,Medium,23,33,41,2024-11-01T02:32:58,73%,8
9179,Medium,26,36,44,2024-11-01T02:32:59,32%,22
9180,Medium,23,34,40,2024-11-01T02:33:00,43%,19
9181,Medium,27,35,43,2024-11-01T02:33:01,63%,16
9182,Complex,45,68,80,2024-11-01T02:33:02,28%,28
9183,Complex,43,70,74,2024-11-01T02:33:03,56%,13
9184,Dynamic,54,89,93,2024-11-01T02:33:04,51%,30
9185,Complex,47,75,74,2024-11-01T02:33:05,45%,10
9186,Medium,24,37,39,2024-11-01T02:33:06,38%,14
9187,Simple,12,15,19,2024-11-01T02:33:07,61%,10
9188,Medium,24,38,40,2024-11-01T02:33:08,40%,25
9189,Dynamic,56,86,104,2024-11-01T02:33:09,65%,20
9190,Simple,11,15,16,2024-11-01T02:33:10,43%,6
9191,Simple,12,16,20,2024-11-01T02:33:11,65%,15
9192,Simple,12,16,19,2024-11-01T02:33:12,62%,24
9193,Medium,24,38,45,2024-11-01T02:33:13,70%,21
9194,Simple,12,15,17,2024-11-01T02:33:14,66%,27
9195,Simple,12,14,17,2024-11-01T02:33:15,36%,28
9196,Simple,13,16,19,2024-11-01T02:33:16,44%,10
9197,Simple,13,16,16,2024-11-01T02:33:17,63%,13
9198,Medium,27,38,43,2024-11-01T02:33:18,39%,29
9199,Dynamic,57,85,90,2024-11-01T02:33:19,68%,26
9200,Complex,49,67,77,2024-11-01T02:33:20,46%,10
9201,Simple,11,16,17,2024-11-01T02:33:21,46%,20
9202,Medium,25,38,45,2024-11-01T02:33:22,48%,18
9203,Complex,47,65,80,2024-11-01T02:33:23,27%,10
9204,Dynamic,56,98,90,2024-11-01T02:33:24,26%,8
9205,Medium,24,38,46,2024-11-01T02:33:25,41%,24
9206,Dynamic,54,97,100,2024-11-01T02:33:26,48%,5
9207,Simple,11,15,19,2024-11-01T02:33:27,61%,28
9208,Dynamic,61,81,92,2024-11-01T02:33:28,69%,14
9209,Complex,48,69,76,2024-11-01T02:33:29,27%,30
9210,Complex,46,70,70,2024-11-01T02:33:30,38%,22
9211,Medium,26,37,42,2024-11-01T02:33:31,28%,14
9212,Complex,41,61,78,2024-11-01T02:33:32,68%,6
9213,Medium,23,33,43,2024-11-01T02:33:33,62%,9
9214,Simple,13,14,19,2024-11-01T02:33:34,72%,25
9215,Simple,13,16,16,2024-11-01T02:33:35,53%,19
9216,Simple,12,14,19,2024-11-01T02:33:36,40%,17
9217,Simple,11,14,17,2024-11-01T02:33:37,39%,15
9218,Simple,13,14,18,2024-11-01T02:33:38,33%,10
9219,Dynamic,56,95,87,2024-11-01T02:33:39,35%,12
9220,Medium,23,34,45,2024-11-01T02:33:40,64%,13
9221,Medium,23,34,44,2024-11-01T02:33:41,35%,6
9222,Simple,11,14,19,2024-11-01T02:33:42,72%,16
9223,Simple,11,14,19,2024-11-01T02:33:43,71%,26
9224,Complex,45,73,77,2024-11-01T02:33:44,63%,24
9225,Medium,23,37,45,2024-11-01T02:33:45,75%,30
9226,Medium,27,35,45,2024-11-01T02:33:46,32%,5
9227,Simple,13,16,18,2024-11-01T02:33:47,42%,28
9228,Simple,13,16,18,2024-11-01T02:33:48,26%,14
9229,Medium,23,35,46,2024-11-01T02:33:49,69%,10
9230,Dynamic,54,88,89,2024-11-01T02:33:50,29%,5
9231,Simple,11,15,18,2024-11-01T02:33:51,42%,12
9232,Simple,12,14,19,2024-11-01T02:33:52,45%,8
9233,Medium,26,32,40,2024-11-01T02:33:53,64%,13
9234,Complex,44,63,71,2024-11-01T02:33:54,38%,11
9235,Medium,25,34,45,2024-11-01T02:33:55,49%,15
9236,Dynamic,55,88,96,2024-11-01T02:33:56,66%,10
9237,Medium,27,33,43,2024-11-01T02:33:57,47%,24
9238,Medium,25,36,46,2024-11-01T02:33:58,50%,29
9239,Simple,13,15,19,2024-11-01T02:33:59,48%,17
9240,Medium,25,32,44,2024-11-01T02:34:00,53%,13
9241,Simple,11,15,19,2024-11-01T02:34:01,36%,9
9242,Medium,25,35,46,2024-11-01T02:34:02,38%,7
9243,Simple,13,15,18,2024-11-01T02:34:03,31%,18
9244,Simple,13,14,18,2024-11-01T02:34:04,72%,23
9245,Complex,49,74,81,2024-11-01T02:34:05,41%,12
9246,Simple,12,14,19,2024-11-01T02:34:06,32%,10
9247,Simple,12,15,19,2024-11-01T02:34:07,51%,20
9248,Simple,12,16,18,2024-11-01T02:34:08,54%,14
9249,Medium,24,32,40,2024-11-01T02:34:09,72%,20
9250,Simple,11,14,16,2024-11-01T02:34:10,34%,8
9251,Simple,13,16,18,2024-11-01T02:34:11,59%,13
9252,Medium,26,35,39,2024-11-01T02:34:12,30%,18
9253,Complex,45,71,76,2024-11-01T02:34:13,53%,5
9254,Complex,46,73,77,2024-11-01T02:34:14,72%,23
9255,Simple,12,16,18,2024-11-01T02:34:15,45%,20
9256,Complex,47,62,68,2024-11-01T02:34:16,44%,20
9257,Dynamic,63,85,87,2024-11-01T02:34:17,27%,26
9258,Medium,25,35,38,2024-11-01T02:34:18,65%,12
9259,Complex,44,63,74,2024-11-01T02:34:19,40%,24
9260,Complex,46,67,71,2024-11-01T02:34:20,53%,5
9261,Dynamic,58,81,100,2024-11-01T02:34:21,66%,14
9262,Simple,11,14,19,2024-11-01T02:34:22,53%,20
9263,Simple,11,16,19,2024-11-01T02:34:23,37%,23
9264,Dynamic,60,95,91,2024-11-01T02:34:24,65%,15
9265,Dynamic,56,90,95,2024-11-01T02:34:25,65%,17
9266,Simple,12,16,17,2024-11-01T02:34:26,49%,20
9267,Dynamic,58,88,88,2024-11-01T02:34:27,27%,19
9268,Medium,23,33,45,2024-11-01T02:34:28,39%,14
9269,Medium,26,36,38,2024-11-01T02:34:29,25%,13
9270,Dynamic,53,88,103,2024-11-01T02:34:30,67%,14
9271,Simple,12,14,18,2024-11-01T02:34:31,63%,28
9272,Simple,12,16,17,2024-11-01T02:34:32,52%,17
9273,Medium,25,32,45,2024-11-01T02:34:33,41%,14
9274,Simple,13,16,18,2024-11-01T02:34:34,73%,23
9275,Complex,46,66,79,2024-11-01T02:34:35,73%,19
9276,Complex,47,69,78,2024-11-01T02:34:36,59%,28
9277,Medium,23,36,42,2024-11-01T02:34:37,41%,24
9278,Dynamic,55,85,96,2024-11-01T02:34:38,73%,9
9279,Medium,24,33,42,2024-11-01T02:34:39,31%,21
9280,Simple,11,16,16,2024-11-01T02:34:40,45%,16
9281,Simple,12,15,17,2024-11-01T02:34:41,55%,14
9282,Complex,45,74,72,2024-11-01T02:34:42,39%,28
9283,Simple,12,15,20,2024-11-01T02:34:43,69%,19
9284,Medium,27,32,38,2024-11-01T02:34:44,28%,19
9285,Medium,24,34,40,2024-11-01T02:34:45,66%,14
9286,Complex,49,70,69,2024-11-01T02:34:46,39%,26
9287,Complex,49,73,81,2024-11-01T02:34:47,41%,5
9288,Dynamic,58,83,97,2024-11-01T02:34:48,48%,14
9289,Medium,25,37,44,2024-11-01T02:34:49,28%,24
9290,Simple,13,15,19,2024-11-01T02:34:50,71%,5
9291,Medium,26,32,46,2024-11-01T02:34:51,37%,30
9292,Complex,44,65,81,2024-11-01T02:34:52,62%,10
9293,Complex,44,71,75,2024-11-01T02:34:53,70%,15
9294,Simple,11,14,18,2024-11-01T02:34:54,62%,24
9295,Complex,47,62,70,2024-11-01T02:34:55,37%,6
9296,Simple,11,15,18,2024-11-01T02:34:56,56%,14
9297,Dynamic,60,94,103,2024-11-01T02:34:57,60%,28
9298,Simple,13,15,20,2024-11-01T02:34:58,66%,28
9299,Complex,42,72,79,2024-11-01T02:34:59,58%,8
9300,Simple,12,15,18,2024-11-01T02:35:00,72%,27
9301,Medium,24,34,42,2024-11-01T02:35:01,39%,12
9302,Simple,12,15,19,2024-11-01T02:35:02,61%,9
9303,Complex,49,73,72,2024-11-01T02:35:03,38%,7
9304,Complex,49,74,76,2024-11-01T02:35:04,55%,21
9305,Simple,13,15,16,2024-11-01T02:35:05,41%,7
9306,Medium,26,32,44,2024-11-01T02:35:06,41%,6
9307,Medium,27,33,44,2024-11-01T02:35:07,71%,28
9308,Simple,11,15,19,2024-11-01T02:35:08,37%,11
9309,Simple,12,16,19,2024-11-01T02:35:09,34%,6
9310,Medium,27,36,38,2024-11-01T02:35:10,75%,10
9311,Complex,49,74,70,2024-11-01T02:35:11,73%,26
9312,Dynamic,53,82,96,2024-11-01T02:35:12,73%,13
9313,Simple,12,14,18,2024-11-01T02:35:13,51%,10
9314,Medium,24,38,41,2024-11-01T02:35:14,44%,28
9315,Complex,49,71,79,2024-11-01T02:35:15,69%,9
9316,Simple,13,15,19,2024-11-01T02:35:16,49%,6
9317,Medium,27,35,39,2024-11-01T02:35:17,70%,26
9318,Medium,23,33,41,2024-11-01T02:35:18,28%,29
9319,Simple,12,14,19,2024-11-01T02:35:19,46%,25
9320,Simple,11,14,16,2024-11-01T02:35:20,62%,18
9321,Dynamic,61,87,89,2024-11-01T02:35:21,42%,21
9322,Simple,13,15,18,2024-11-01T02:35:22,53%,27
9323,Simple,11,16,18,2024-11-01T02:35:23,28%,20
9324,Simple,12,15,18,2024-11-01T02:35:24,73%,17
9325,Simple,12,14,20,2024-11-01T02:35:25,60%,16
9326,Simple,12,14,18,2024-11-01T02:35:26,27%,28
9327,Medium,23,32,42,2024-11-01T02:35:27,49%,21
9328,Simple,11,16,20,2024-11-01T02:35:28,56%,7
9329,Simple,11,16,19,2024-11-01T02:35:29,25%,8
9330,Medium,25,32,40,2024-11-01T02:35:30,69%,16
9331,Simple,12,15,19,2024-11-01T02:35:31,34%,30
9332,Medium,25,32,39,2024-11-01T02:35:32,26%,10
9333,Dynamic,56,91,100,2024-11-01T02:35:33,26%,7
9334,Medium,27,32,44,2024-11-01T02:35:34,33%,8
9335,Simple,12,15,17,2024-11-01T02:35:35,48%,21
9336,Medium,23,33,39,2024-11-01T02:35:36,53%,27
9337,Complex,41,62,82,2024-11-01T02:35:37,57%,23
9338,Complex,48,66,79,2024-11-01T02:35:38,72%,12
9339,Simple,11,15,17,2024-11-01T02:35:39,29%,19
9340,Simple,13,16,18,2024-11-01T02:35:40,40%,21
9341,Complex,47,73,81,2024-11-01T02:35:41,75%,12
9342,Simple,13,16,18,2024-11-01T02:35:42,41%,16
9343,Medium,25,34,45,2024-11-01T02:35:43,67%,9
9344,Complex,46,72,70,2024-11-01T02:35:44,65%,17
9345,Simple,13,15,19,2024-11-01T02:35:45,27%,9
9346,Simple,12,14,17,2024-11-01T02:35:46,45%,28
9347,Complex,43,62,79,2024-11-01T02:35:47,47%,14
9348,Dynamic,55,85,95,2024-11-01T02:35:48,74%,25
9349,Medium,25,33,41,2024-11-01T02:35:49,43%,8
9350,Medium,25,34,41,2024-11-01T02:35:50,48%,23
9351,Simple,13,15,18,2024-11-01T02:35:51,29%,16
9352,Simple,11,15,17,2024-11-01T02:35:52,74%,17
9353,Simple,12,16,17,2024-11-01T02:35:53,34%,5
9354,Complex,45,64,68,2024-11-01T02:35:54,45%,23
9355,Simple,12,15,19,2024-11-01T02:35:55,65%,9
9356,Simple,11,14,19,2024-11-01T02:35:56,30%,18
9357,Dynamic,54,98,102,2024-11-01T02:35:57,43%,15
9358,Complex,46,65,68,2024-11-01T02:35:58,31%,24
9359,Simple,11,15,17,2024-11-01T02:35:59,74%,24
9360,Dynamic,54,91,91,2024-11-01T02:36:00,64%,9
9361,Dynamic,60,83,100,2024-11-01T02:36:01,45%,14
9362,Simple,11,16,16,2024-11-01T02:36:02,39%,29
9363,Medium,26,32,43,2024-11-01T02:36:03,25%,10
9364,Medium,26,36,46,2024-11-01T02:36:04,29%,17
9365,Dynamic,61,87,90,2024-11-01T02:36:05,65%,5
9366,Dynamic,64,91,95,2024-11-01T02:36:06,49%,16
9367,Medium,26,33,45,2024-11-01T02:36:07,50%,27
9368,Simple,11,14,16,2024-11-01T02:36:08,39%,10
9369,Medium,27,35,45,2024-11-01T02:36:09,43%,29
9370,Simple,13,16,20,2024-11-01T02:36:10,57%,11
9371,Dynamic,60,92,102,2024-11-01T02:36:11,60%,10
9372,Medium,27,34,43,2024-11-01T02:36:12,40%,20
9373,Simple,11,15,19,2024-11-01T02:36:13,54%,20
9374,Simple,12,14,17,2024-11-01T02:36:14,56%,22
9375,Complex,47,70,81,2024-11-01T02:36:15,61%,10
9376,Medium,23,35,41,2024-11-01T02:36:16,65%,14
9377,Medium,27,36,42,2024-11-01T02:36:17,35%,20
9378,Medium,27,35,43,2024-11-01T02:36:18,41%,15
9379,Medium,27,36,43,2024-11-01T02:36:19,32%,7
9380,Simple,11,14,17,2024-11-01T02:36:20,67%,18
9381,Simple,13,15,18,2024-11-01T02:36:21,28%,19
9382,Dynamic,57,94,102,2024-11-01T02:36:22,32%,24
9383,Complex,41,72,73,2024-11-01T02:36:23,57%,21
9384,Simple,12,16,20,2024-11-01T02:36:24,39%,5
9385,Simple,12,15,18,2024-11-01T02:36:25,67%,24
9386,Medium,27,34,45,2024-11-01T02:36:26,64%,18
9387,Medium,25,36,40,2024-11-01T02:36:27,45%,25
9388,Simple,12,16,19,2024-11-01T02:36:28,69%,16
9389,Complex,48,64,80,2024-11-01T02:36:29,58%,6
9390,Simple,12,16,18,2024-11-01T02:36:30,68%,20
9391,Medium,23,33,41,2024-11-01T02:36:31,28%,6
9392,Simple,12,15,17,2024-11-01T02:36:32,60%,9
9393,Medium,27,35,43,2024-11-01T02:36:33,60%,7
9394,Medium,24,36,39,2024-11-01T02:36:34,68%,12
9395,Complex,47,67,74,2024-11-01T02:36:35,59%,20
9396,Medium,23,34,44,2024-11-01T02:36:36,44%,17
9397,Simple,13,14,18,2024-11-01T02:36:37,58%,10
9398,Simple,13,14,19,2024-11-01T02:36:38,51%,30
9399,Simple,12,14,16,2024-11-01T02:36:39,51%,19
9400,Medium,24,38,45,2024-11-01T02:36:40,26%,11
9401,Simple,12,14,20,2024-11-01T02:36:41,35%,17
9402,Medium,27,34,41,2024-11-01T02:36:42,28%,10
9403,Medium,25,37,43,2024-11-01T02:36:43,30%,22
9404,Dynamic,61,96,100,2024-11-01T02:36:44,69%,21
9405,Complex,45,74,79,2024-11-01T02:36:45,34%,20
9406,Complex,42,63,73,2024-11-01T02:36:46,54%,28
9407,Simple,13,14,19,2024-11-01T02:36:47,32%,15
9408,Simple,12,14,19,2024-11-01T02:36:48,49%,20
9409,Dynamic,58,90,97,2024-11-01T02:36:49,39%,28
9410,Medium,25,37,43,2024-11-01T02:36:50,49%,17
9411,Simple,13,16,20,2024-11-01T02:36:51,47%,17
9412,Simple,12,16,17,2024-11-01T02:36:52,74%,23
9413,Simple,12,15,19,2024-11-01T02:36:53,66%,28
9414,Medium,26,37,45,2024-11-01T02:36:54,28%,18
9415,Simple,11,16,16,2024-11-01T02:36:55,67%,29
9416,Simple,11,15,19,2024-11-01T02:36:56,53%,14
9417,Simple,13,15,17,2024-11-01T02:36:57,30%,29
9418,Simple,11,16,18,2024-11-01T02:36:58,34%,21
9419,Simple,12,14,19,2024-11-01T02:36:59,54%,5
9420,Complex,46,73,72,2024-11-01T02:37:00,65%,21
9421,Complex,43,72,71,2024-11-01T02:37:01,74%,11
9422,Complex,41,73,71,2024-11-01T02:37:02,48%,16
9423,Complex,42,68,73,2024-11-01T02:37:03,36%,10
9424,Simple,13,16,19,2024-11-01T02:37:04,44%,9
9425,Simple,13,15,17,2024-11-01T02:37:05,42%,10
9426,Simple,13,15,19,2024-11-01T02:37:06,46%,7
9427,Simple,13,14,18,2024-11-01T02:37:07,58%,13
9428,Medium,25,37,40,2024-11-01T02:37:08,44%,7
9429,Simple,12,14,19,2024-11-01T02:37:09,63%,12
9430,Dynamic,55,92,103,2024-11-01T02:37:10,28%,8
9431,Simple,12,14,17,2024-11-01T02:37:11,46%,7
9432,Simple,12,15,19,2024-11-01T02:37:12,75%,15
9433,Medium,27,34,43,2024-11-01T02:37:13,26%,18
9434,Simple,11,16,20,2024-11-01T02:37:14,56%,5
9435,Medium,23,35,39,2024-11-01T02:37:15,53%,28
9436,Simple,11,14,17,2024-11-01T02:37:16,25%,11
9437,Complex,41,74,77,2024-11-01T02:37:17,45%,17
9438,Medium,25,34,44,2024-11-01T02:37:18,25%,24
9439,Simple,12,15,19,2024-11-01T02:37:19,56%,6
9440,Complex,49,70,77,2024-11-01T02:37:20,34%,13
9441,Medium,25,36,42,2024-11-01T02:37:21,33%,14
9442,Dynamic,60,92,96,2024-11-01T02:37:22,65%,27
9443,Simple,11,16,17,2024-11-01T02:37:23,36%,15
9444,Medium,23,36,46,2024-11-01T02:37:24,59%,22
9445,Simple,12,15,17,2024-11-01T02:37:25,40%,19
9446,Medium,26,36,40,2024-11-01T02:37:26,63%,8
9447,Dynamic,56,95,91,2024-11-01T02:37:27,59%,6
9448,Simple,13,15,18,2024-11-01T02:37:28,49%,9
9449,Medium,25,33,38,2024-11-01T02:37:29,74%,11
9450,Medium,27,34,45,2024-11-01T02:37:30,57%,13
9451,Simple,12,15,19,2024-11-01T02:37:31,55%,22
9452,Medium,27,37,45,2024-11-01T02:37:32,61%,6
9453,Medium,24,36,39,2024-11-01T02:37:33,29%,11
9454,Simple,13,16,17,2024-11-01T02:37:34,51%,13
9455,Medium,25,33,41,2024-11-01T02:37:35,69%,22
9456,Medium,26,32,46,2024-11-01T02:37:36,52%,10
9457,Complex,41,62,77,2024-11-01T02:37:37,32%,14
9458,Medium,27,35,43,2024-11-01T02:37:38,35%,16
9459,Medium,26,37,40,2024-11-01T02:37:39,48%,7
9460,Simple,12,16,20,2024-11-01T02:37:40,39%,5
9461,Complex,48,75,71,2024-11-01T02:37:41,26%,8
9462,Complex,49,73,73,2024-11-01T02:37:42,38%,26
9463,Medium,27,37,45,2024-11-01T02:37:43,33%,25
9464,Simple,13,15,20,2024-11-01T02:37:44,67%,27
9465,Dynamic,54,95,90,2024-11-01T02:37:45,43%,27
9466,Complex,41,74,76,2024-11-01T02:37:46,66%,18
9467,Medium,26,32,46,2024-11-01T02:37:47,44%,30
9468,Dynamic,55,93,89,2024-11-01T02:37:48,64%,21
9469,Medium,25,32,42,2024-11-01T02:37:49,56%,9
9470,Complex,41,70,81,2024-11-01T02:37:50,41%,15
9471,Simple,11,15,18,2024-11-01T02:37:51,66%,19
9472,Medium,23,32,44,2024-11-01T02:37:52,51%,30
9473,Medium,24,35,46,2024-11-01T02:37:53,34%,16
9474,Dynamic,59,86,94,2024-11-01T02:37:54,73%,27
9475,Simple,12,14,19,2024-11-01T02:37:55,32%,10
9476,Medium,23,38,39,2024-11-01T02:37:56,71%,14
9477,Simple,11,16,17,2024-11-01T02:37:57,64%,27
9478,Complex,43,70,79,2024-11-01T02:37:58,47%,17
9479,Medium,23,33,40,2024-11-01T02:37:59,61%,11
9480,Medium,27,32,42,2024-11-01T02:38:00,46%,28
9481,Medium,26,33,43,2024-11-01T02:38:01,67%,18
9482,Complex,41,73,69,2024-11-01T02:38:02,37%,12
9483,Complex,44,62,72,2024-11-01T02:38:03,63%,8
9484,Complex,45,63,68,2024-11-01T02:38:04,29%,24
9485,Medium,27,37,38,2024-11-01T02:38:05,64%,27
